ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL_BAD=1
21895,C,25,Web,0,1,F,1,0,0,ES,SAO MATEUS,1,BA,POSTO DA MATA,CENTRO,Y,84,1,4,N,1,2785.9,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,84,0,7,NULL,NULL,NULL,0,0,0,0,2,N,31,459,459,1
21896,C,10,Web,0,1,F,1,0,0,RS,SANTA MARIA,1,RS,Porto Alegre,Lomba do Pinheiro,Y,54,1,4,N,1,1450,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,51,915,915,1
21897,C,20,Web,0,1,F,1,2,0,SP,SAO PAULO,1,SP,Sao Paulo,Vila Carbone,Y,5,2,2,N,1,565,0,0,0,0,0,0,0,0,0,0,Y,SP,SAO PAULO,LIMAO,Y,5,0,9,2,NULL,NULL,0,0,0,0,1,N,44,275,275,0
21898,C,15,Web,0,1,M,1,0,0,BA,SALVADOR,1,BA,ITABUNA,URBIS IV,Y,84,1,16,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,36,456,456,1
21899,C,10,0,0,1,F,1,0,0,PR,CERRO AZUL,1,PR,CURITIBA,BOQUEIRAO,Y,40,1,10,N,0,1600,0,0,0,0,0,0,1,1,0,1,N,PR,CURITIBA,TARUMA,N, ,0,9,0,0,0,0,0,0,0,7,N,40,817,817,1
21900,C,20,Web,0,1,M,2,2,0,SP,AMPARO,1,SP,Amparo,Jardim Camandocaia,Y,18,1,30,N,1,870.66,0,1,0,0,0,0,0,0,0,0,Y,SP,Amparo,Centro,Y,18,0,9,2,NULL,NULL,0,0,0,0,1,N,35,139,139,1
21901,C,15,Web,0,1,F,2,2,0,RJ,RIO DE JANEIRO,1,RJ,Rio de Janeiro,Paciencia,Y,20,1,15,N,1,574.76,250,0,0,0,0,0,0,0,0,0,Y,RJ,Rio de Janeiro,Tijuca,Y,20,0,9,5,NULL,NULL,0,0,0,0,1,N,40,235,235,1
21902,C,25,Web,0,1,M,2,0,0,PB,SANTA RITA,1,PB,SANTA RITA,TIBIRI FABRICA,Y,103,1,10,N,1,1200,0,0,0,0,0,0,0,0,0,0,Y,PB,SANTA RITA,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,46,583,583,0
21903,C,5,0,0,1,M,2,3,0,PE,RECIFE,1,PE,Recife,Ipsep,Y,97,1,2,N,0,326,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,55,513,513,0
21904,C,15,Web,0,1,F,4,0,0,PR,Palmeira,1,PR,Palmeira,Rocio II,N, ,1,15,N,1,457,0,0,0,0,0,0,0,0,0,0,Y,PR,Palmeira,Farajala Bacila,Y,41,0,9,2,NULL,NULL,0,0,0,0,1,N,38,841,841,0
21905,C,15,Web,0,1,F,2,0,0,SP,santa isabel,1,SP,SANTA ISABEL,VL GUMERCINDO,Y,5,2,NULL,N,1,247,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,1,11,NULL,0,0,0,0,1,N,60,750,750,0
21906,C,10,Web,0,1,M,2,2,0,PR,BANDEIRANTES,1,PR,SAO JOSE DOS PINHAIS,PLANTA QUISSISANA,Y,40,1,11,N,1,1200,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,7,N,43,830,830,0
21907,C,25,0,0,1,M,1,0,0,CE,CRATO,1,CE,Crato,Muriti,Y,112,1,30,N,1,450,0,1,1,0,0,0,0,0,60000,1,N,CE,CRATO,SEMINARIO,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,24,631,631,0
21908,C,20,0,0,1,F,1,0,0,BA,SALVADOR,1,BA,ITUBERA,CENTRO,N, ,5,20,N,0,350,0,0,0,0,0,0,1,1,0,1,N,BA,ITUBERA,CENTRO,Y,84,0,0,0,0,0,0,0,0,0,2,N,29,454,454,0
21909,C,1,Web,0,1,F,2,1,0,MG,ITAGUARA,1,MG,CONTAGEM,NOVO RIACHO,Y,29,2,0,N,1,300,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,27,322,322,1
21910,C,10,Web,0,1,M,1,0,0,MG,tupaciguaram,1,MG,tupaciguara,sao cristovao,N, ,1,40,N,1,420,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,32,2,9,2,NULL,NULL,0,0,0,0,1,N,42,384,384,0
21911,C,5,0,0,1,M,1,0,0,MA,SAO  LUIS,1,MA,SAO LUIS,IPASE DE BAIXO,Y,125,1,38,N,0,1667,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,48,650,650,0
21912,C,20,Web,0,1,M,2,2,0,BA,GANDU,1,BA,GANDU,TEOTONIO CALHEIRA,N, ,1,15,N,1,864.5,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,31,454,454,1
21913,C,10,Web,0,1,M,2,0,0,BA,ILHEUS,1,BA,ILHEUS,TERESOPOLIZ,Y,84,5,NULL,N,1,1174,0,0,0,0,0,0,0,0,0,0,Y,BA,MACAE,CENTRO,Y,22,0,9,5,NULL,NULL,0,0,0,0,1,N,48,456,456,0
21914,C,20,0,0,1,F,2,0,0,SP,SAO JOSE DORIO PRETO,1,SP,SAO JOSE DO RIO PRETO,SAO FRANCISCO,Y,15,1,27,N,1,464,0,0,0,0,0,0,1,1,0,1,Y,SP,SAO JOSE DO RIO PRETO,VILA IMPERIAL,Y,15,0,9,2,0,0,0,0,0,0,1,N,27,150,150,0
21915,C,10,Web,0,1,F,4,0,0,SP,IBITINGA,1,SP,IBITINGA,CENTRO,N, ,1,60,N,1,701,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,5,NULL,NULL,0,0,0,0,2,N,62,149,149,0
21916,C,10,Web,0,1,F,4,0,0,PR,MONTE ALEGRE,1,PR,Curitiba,alto Boqueirao,Y,40,1,23,N,1,803,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,51,818,818,0
21917,C,5,Carga,0,1,M,2,0,0,ES,cachoeira de ita,1,ES,CACHOEIRA DE ITAPEMIRIM,BNH,Y,27,1,1,N,1,823,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,1,11,NULL,0,0,0,0,1,N,61,293,293,0
21918,C,25,Web,0,1,F,2,0,0,CE,PACAJUS,1,CE,PACAJUS,BANGUE I,Y,107,1,28,N,1,400,0,0,0,0,0,0,0,0,0,0,Y,CE,PACAJUS,ZONA RURAL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,34,628,628,0
21919,C,25,0,0,1,F,1,0,0,PB,BAIA DA TRAICAO,1,PB,BAIA DA TRAICAO,CENTRO,N, ,1,46,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,5,0,0,0,0,0,0,1,N,46,582,582,0
21920,C,15,Web,0,1,F,2,0,0,BA,SANTA CRUZ DA VITORIA,1,BA,ITAPETINGA,PRIMAVERA,Y,90,1,NULL,N,1,380,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,34,457,457,0
21921,C,25,Web,0,1,F,1,1,0,MA,PEDREIRAS,1,DF,REDANTO DAS EMAS,RECANTO DAS EMAS,Y,66,1,13,N,1,400,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,46,726,726,0
21922,C,10,Web,0,1,F,2,0,0,RN,MOSSORO,1,RN,BARAUNA,JUREMAL,N, ,1,55,N,1,445,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,57,596,596,1
21923,C,20,Web,0,1,M,1,0,0,MG,SAO JOAO DAS MISSOES,1,SP,COLINA,PARQUE DEBORA,Y,15,NULL,NULL,N,1,500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,20,147,147,0
21924,C,15,Web,0,1,M,2,0,0,PE,RECIFE,1,PE,SAO LOURENCO DA MATA,PARQUE CAPIBARIBE,Y,97,1,24,N,1,1111,0,1,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,64,547,547,0
21925,C,10,0,0,1,M,2,0,0,RS,ITAQUI,1,RS,ITAQUI,ENIO SAYAGO,N, ,1,40,N,0,563,0,0,0,0,0,0,0,0,0,1,Y, ,NULL,NULL,N, ,0,9,1,9,2,0,0,0,0,1,N,48,976,976,1
21926,C,10,0,0,1,F,2,0,0,CE,SOBRAL,1,CE,QUIXADA,BAVIERA,N, ,1,12,N,0,678,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,57,639,639,1
21927,C,10,Web,0,2,M,2,0,0,PR,ASTORGA,1,PR,ASTORGA,CENTRO,Y,44,2,1,N,1,648.79,0,0,0,0,0,0,0,0,0,0,Y,PR,ASTORGA,CENTRO,Y,44,0,9,2,NULL,NULL,0,0,0,0,1,N,25,867,867,0
21928,C,10,0,0,1,F,3,0,0,PB,paulista,1,DF,pedregal,xx,Y,66,0,0,N,1,5706,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,5,11,0,0,0,0,0,1,N,48,728,728,1
21929,C,10,Web,0,1,F,4,0,0,RS,TAQUARI,1,RS,Sao Leopoldo,Feitoria,Y,54,1,15,N,1,246,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,1,NULL,NULL,0,0,0,0,1,N,65,930,930,0
21930,C,10,0,0,1,F,2,0,0,AL,JUNQUEIRO,1,AL,JUNQUEIRO,ZONA RURAL,N, ,1,52,N,0,350,350,0,0,0,0,0,1,1,12000,1,N, ,NULL,NULL,N, ,0,9,1,9,2,0,0,0,0,1,N,57,572,572,0
21931,C,10,Web,0,1,F,2,0,0,CE,JUAZEIRO DO NORTE,1,CE,PACATUBA,JEREISSATE II,Y,107,2,0,N,1,209,0,1,1,0,0,0,0,0,0,0,Y,CE,MARACANAU,JEREISSATI I,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,21,618,618,0
21932,C,10,0,0,1,M,2,2,0, , ,0,PR,CASTRO,JD ARAPONGA,Y,41,2,0,N,1,351,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,11,1,11,0,0,0,0,0,1,N,38,841,841,0
21933,C,20,0,0,1,F,2,0,0,SP,SAO PAULO,1,PE,GARANHUNS,MAGANO,N, ,1,20,N,0,433,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,16,5,0,0,0,0,0,0,1,N,44,552,552,0
21934,C,20,Web,0,1,M,1,3,0,SP,SAO JOSE DOS CAMPOS,1,SP,SAO JOSE DOS CAMPOS,JD SANTA FE,Y,9,1,3,N,1,1500,0,0,0,0,0,0,0,0,40000,1,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,7,N,37,122,122,1
21935,C,10,0,0,1,F,7,0,0,MG,MONTE BELO,1,PR,Umuarama,Jardim Colibri,Y,44,1,13,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,68,875,875,0
21936,C,10,Web,0,1,F,4,0,0,PB,lagoa grande,1,PE,recife,ibura,Y,97,1,40,N,1,700,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,1,NULL,NULL,0,0,0,0,1,N,74,512,512,0
21937,C,5,Web,0,1,M,1,0,0,CE,crato,1,CE,juazeiro,antonio vieira,Y,112,1,3,N,1,300,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,2,N,33,630,630,0
21938,C,5,0,0,1,F,4,0,0,RS,MONTENEGRO,1,RS,PORTO ALEGRE,MORRO SANTANA,N, ,1,40,N,0,2015,435,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,5,0,0,0,0,0,0,1,N,74,914,914,1
21939,C,5,Web,0,1,M,7,0,0,PR,TERRA BOA,1,PR,CURITIBA,PINHEIRINHO,Y,40,1,0,N,1,1300,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,38,818,818,0
21940,C,10,0,0,1,F,4,1,0,SP,SAO JOSE DO RIO PRADO,1,GO,CALDAS NOVAS,ITANHANGA I,Y,69,1,5,N,1,1214,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,11,0,0,0,0,0,7,N,50,756,756,0
21941,C,10,Web,0,1,F,4,0,0,MG,UBERLANDIA,1,MG,Uberlandia,Martins,Y,32,1,1,N,1,315.75,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,80,384,384,0
21942,C,25,0,0,1,M,2,1,0,BA,EST DA BAHIA,1,SP,BARUERI,JD ESPERACA,Y,5,5,1,N,1,433,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,11,5,11,0,0,0,0,0,1,N,40,641,641,0
21943,C,5,Web,0,1,M,2,0,0,AL,PALMEIRAS DOS INDIOS,1,CE,BARBALHA,NOSSA SRA DE FATIMA,Y,112,1,NULL,N,1,1197.18,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,96,631,631,0
21944,C,25,Web,0,1,F,1,1,0,BA,CANDEAL,1,BA,FEIRA DE SANTANA,CJTO VIVEIROS,Y,86,1,13,N,1,350,0,0,0,0,0,0,0,0,15000,0,Y,BA,FEIRA DE SANTANA,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,35,441,441,0
21945,C,5,Web,0,1,F,1,0,0,CE,GUARACIABA DO NORTE,1,CE,MARAACANAU,JEREISSATI II,Y,107,1,22,N,1,1496,0,0,0,0,0,0,0,0,0,0,Y,CE,FORTALEZA,AGUA FRIA,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,56,619,619,0
21946,C,20,0,0,1,F,0,1,0, , ,0,RS,RIO GRANDE,GETULIO VARGAS,Y,58,5,10,N,1,245,0,0,0,0,0,0,1,1,0,1,Y,RS,RIO GRANDE,CENTRO,Y,58,0,9,2,11,0,0,0,0,0,1,N,28,962,962,0
21947,C,5,0,0,1,F,4,0,0,ES,AQUIRAZ,1,CE,ITAITINGA,CENTRO,N, ,1,1,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,82,618,618,1
21948,C,10,0,0,1,M,2,0,0,CE,FORTALEZA,1,CE,PACAJUS,BURITI,Y,107,1,8,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,29,628,628,1
21949,C,10,Web,0,1,F,2,2,0,AL,MACEIO,1,AL,MACEIO,BOM PARTO,Y,100,1,2,N,1,500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,44,570,570,0
21950,C,10,Web,0,1,M,2,0,0,SC,CURITIBANOS,1,SC,MONTE CARLO,NOVO BAIRRO,N, ,1,NULL,N,1,280,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,1,NULL,NULL,0,0,0,0,1,N,56,896,896,0
21951,C,10,Carga,0,1,M,1,0,0,AP,LARANJAL DO JARI,1,AP,LARANJAL DO JARI,AGRESTE,Y,123,5,1,N,1,338,0,0,0,0,0,0,0,0,0,0,Y,AP,LARANJAL DO JARI,AGRESTE,N, ,0,9,2,11,NULL,0,0,0,0,1,N,22,687,687,1
21952,C,10,Web,0,1,F,2,0,0,CE,CRATO,1,SP,Sao Paulo,Parque Regina,Y,5,2,2,N,1,500,0,1,1,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,28,577,577,0
21953,C,25,Web,0,1,M,2,0,0,RS,SANTO ANTONIO DA PATRULHA,1,RS,SANTO ANTONIO DA PATRULHA,JAU,N, ,1,4,N,1,792.06,0,0,0,0,0,0,0,0,25,1,Y,RS,SAP,PASSO DOS RAMOS,Y,54,0,9,5,NULL,NULL,0,0,0,0,1,N,26,955,955,0
21954,C,5,0,0,1,F,2,0,0,CE,QUIXADA,1,CE,QUIXADA,DISTRITO DE QUIXADA,Y,112,1,0,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,62,639,639,0
21955,C,5,0,0,1,F,5,1,0,RJ,RIO DE JANEIRO,1,MG,TRES CORACOES,SANTO AFONSO,Y,33,1,8,N,0,400,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,7,N,45,374,374,0
21956,C,10,0,0,1,F,4,0,0,SE,ITAPORANGA D AJUDA,1,SE,ITAPORANGA D AJUDA,CENTRO,Y,91,1,65,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,65,491,491,0
21957,C,10,Web,0,1,M,1,0,0,DF,brasiliense,1,DF,CEILANDIA,CEILANDIA SUL,Y,66,1,0,N,1,486,0,0,1,0,0,0,0,0,0,0,Y,DF,Ceilandia,Ceilandia Sul,Y,66,0,9,5,NULL,NULL,0,0,0,0,1,N,18,722,722,0
21958,C,10,Web,0,1,M,1,0,0,RS,PORTO ALEGRE,1,RS,Viamao,Vila Elsa,Y,54,1,2,N,1,1558,380,1,0,0,0,0,1,1,0,0,Y,RS,Porto Alegre,Sao Joao,Y,54,0,9,5,NULL,NULL,0,0,0,0,1,N,21,944,944,1
21959,C,25,Web,0,1,M,1,1,0,RS,TAQUARA,1,RS,TAQUARA,CENTRO,Y,54,5,19,N,1,601,0,0,0,0,0,0,0,0,0,0,Y,RS,TAQUARA,RIO DA ILHA,Y,54,0,9,5,NULL,NULL,0,0,0,0,1,N,18,956,956,1
21960,C,10,Web,0,1,F,4,0,0,SP,BOITUVA,1,SP,Itapevi,JD SANTA RITA,Y,5,1,30,N,1,1172,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,NULL,1,NULL,NULL,0,0,0,0,1,N,44,669,669,0
21961,C,10,Web,0,1,M,6,3,0,PA,MARABA,1,PA,MARABA,NOVA MARABA,Y,120,1,22,N,1,467,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,43,685,685,1
21962,C,25,Web,0,1,F,2,0,0,CE,JAGUARIBE,1,CE,MARACANAU,CONJ TIMBO,Y,107,1,20,N,1,402,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,50,619,619,0
21963,C,10,0,0,1,F,1,0,0,PI,curimata,1,AL,maceio,tabuleiro do martins,Y,100,1,4,N,0,500,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,2,4,0,0,0,0,0,0,1,N,39,570,570,0
21964,C,10,0,0,1,F,1,2,0,RN,JAPI,1,RN,Natal,Pajucara,Y,105,1,10,N,0,550,0,1,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,34,591,591,0
21965,C,10,0,0,1,M,2,0,0,MG,ARAXA,1,MG,ARAXA,BOA VISTA,Y,32,1,10,N,0,593,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,32,381,381,0
21966,C,15,Web,0,1,F,2,3,0,SC,CAMPO ALEGRE,1,SC,CAMBORIU,AREIAS,Y,48,1,15,N,1,800,0,0,0,0,0,0,0,0,150000,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,2,N,40,883,883,0
21967,C,20,Web,0,1,F,4,0,0,PE,TAVARES,1,AL,MACEIO,B BENTES I,N, ,2,NULL,N,1,1287.28,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,15,1,NULL,NULL,0,0,0,0,1,N,72,570,570,0
21968,C,15,Web,0,1,M,4,3,0,PE,PARNAMIRIM PE,1,PE,PETROLINA,AREIA BRANCA,Y,111,1,5,N,1,700,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,78,653,653,1
21969,C,5,0,0,1,M,1,1,0,CE,CEARA,1,AC,RIO BRANCO,TAQUARI,N, ,1,12,N,0,1325,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,69,699,699,0
21970,C,15,Carga,0,1,M,2,0,0,BA,BARREIRAS,1,BA,BARREIRAS,CEMTRO,Y,90,1,1,N,1,999,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,11,1,11,NULL,0,0,0,0,1,N,71,478,478,0
21971,C,25,0,0,1,M,2,2,0,CE,PACAJUS,1,CE,HORIZONTE,GENIPAPEIRO,Y,107,1,12,N,0,365,0,0,0,0,0,0,0,0,0,1,Y,CE,CASCAVEL,ESTRADA DA COLUNA,Y,107,0,9,2,0,0,0,0,0,0,1,N,32,628,628,0
21972,C,5,Web,0,1,F,2,0,0,CE,FORTALEZA,1,CE,FORTALEZA,BONSUCESSO,Y,107,1,10,N,1,400,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,38,600,600,0
21973,C,10,Web,0,1,F,2,0,0,RS,pelotas,1,RS,Pelotas,Centro,Y,58,NULL,NULL,N,1,200,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,70,960,960,0
21974,C,10,0,0,1,F,5,0,0,PB,ESPERANCA,1,PB,ESPERANCA,CENTRO,Y,103,2,3,N,0,600,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,2,N,39,581,581,0
21975,C,10,0,0,1,M,2,4,0,PA,CAMPINAS,1,MT,VARZEA GRANDE,MARINGA II,Y,71,2,NULL,N,1,2100,0,0,0,0,0,0,0,0,0,0,Y, , , ,Y,71,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,43,781,781,0
21976,C,1,0,0,1,F,1,0,0,RS,PELOTAS,1,RS,Pelotas,Centro,Y,58,1,0,N,0,588,0,0,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,1,0,0,0,0,0,0,1,N,70,960,960,0
21977,C,15,Web,0,1,F,2,0,0,CE,FORTALEZA,1,CE,FORTALEZA,GRANJA PORTUGAL,Y,107,1,8,N,1,206,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,42,605,605,0
21978,C,15,Web,0,1,F,4,0,0,RS,RIO GRANDE,1,RS,RIO GRANDE,GETULIO VARGAS,N, ,1,3,N,1,365.37,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,50,962,962,0
21979,C,5,0,0,1,F,2,0,0,SP,SP,1,SP,SAO PAULO,VILA CARMOSI,Y,5,1,32,N,0,521,0,1,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,33,827,827,0
21980,C,10,0,0,1,F,1,0,0,RS,SAO GABRIEL,1,RS,SAO GABRIEL,BOM FIM,Y,62,1,5,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,53,973,973,0
21981,C,15,Web,0,1,M,2,4,0,SP,NUPORANGA,1,SP,SALES OLIVEIRA,CENTRO,Y,14,1,NULL,N,1,1096,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,NULL,NULL,NULL,0,0,0,0,1,N,45,146,146,0
21982,C,1,0,0,1,F,6,1,0,MT,Paranatinga,1,MT,Alta Floresta,Zona Rural,Y,73,1,10,N,0,350,600,0,0,0,0,0,1,1,45000,1,Y,MT,Alta Floresta,Centro,Y,73,0,9,2,0,0,0,0,0,0,1,N,27,785,785,0
21983,C,25,Web,0,1,M,1,0,0,RN,NATAL,1,RN,AFONSO BEZERRA,CENTRO,Y,105,1,NULL,N,1,600,600,1,0,0,0,0,0,0,0,0,Y,RN,PARNAMIRIM,ROSA DOS VENTOS,Y,105,0,9,2,NULL,NULL,0,0,0,0,1,N,31,595,595,1
21984,C,15,Web,0,1,F,2,2,0,PB,campina grande,1,PB,EMIGIO,CENTRO,Y,103,1,15,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,21,583,583,1
21985,C,15,0,0,1,F,1,0,0,RN,NATAL,1,RN,SAO JOSE DE MIPIBU,CENTRO,Y,105,1,10,N,1,375,0,0,0,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,24,591,591,0
21986,C,10,Web,0,1,M,1,0,0,BA,CARAVELAS,1,BA,TEIXEIRA DE FREITAS,LIBERDADE 1,N, ,1,0,N,1,446,40,0,0,0,0,0,0,0,0,0,Y,BA,TEIXEIRA DE FREITAS,VILA CARAIPE,Y,84,0,9,5,NULL,NULL,0,0,0,0,1,N,26,459,459,0
